Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107940,01 107940,Harvey Milk Civil Rights Academy,Alteration to Harvey Milk Civil Rights Academy,#1-Certification & Close of File,School (K-12),"$2,320,791.00",8/18/2006,4235 - 19th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107947,01 107947,Wu Yee Cdc @ John Yehall Chin Elementary School,Additions to Play yard - Play structure,,Access Compliance Only - NOT K-14,$0.00,4/12/2006,350 Broadway,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107969,01 107969,Alamo Elementary School,Alteration to Alamo ES - Fire Alarm Upgrade,,School (K-12),$0.00,2/21/2007,250 23rd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107975,01 107975,Hillcrest E.s. - Temporary Portables,Construction of Six new 24' X 40' modular classroom buildings,#1-Certification & Close of File,School (K-12),"$150,500.00",5/1/2006,810 Silver Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=107976,01 107976,Hillcrest E.s. - Permanent,Construction of Two New 24' X 40' Modular Classroom Buildings,#1-Certification & Close of File,School (K-12),"$168,000.00",5/1/2006,810 Silver Ave.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108093,01 108093,Grattan Elementary School,Alteration to Entire Campus Fire alarm,#1-Certification & Close of File,School (K-12),"$243,000.00",8/17/2006,165 Grattan St.,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108118,01 108118,Filipino Ed Center/ Bessie Carmichael Incr #1&2,"Alteration to INCREMENT 1: (2) CR Bldgs (1, 2), Admin/Lib Bldg (3)",#1-Certification & Close of File,School (K-12),"$244,692.00",1/24/2007,824 Harrison Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108135,01 108135,Rooftop Elementary School,Construction of seven relocatable classroom buildings and two relocatable toilet buildings,#1-Certification & Close of File,School (K-12),"$1,664,037.72",7/5/2006,443 Burnett Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108263,01 108263,Claire Lilienthal Elementary School,Construction of 2 CR bldgs from stockpile (24x40 relo),#1-Certification & Close of File,School (K-12),"$78,772.20",10/18/2006,3630 Divisadero Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108423,01 108423,Tenderloin Community Elementary School,Alteration to Campus and school buliding for barrier removal,,School (K-12),$0.00,1/24/2007,627 Turk Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108430,01 108430,Monroe Elementary School,Reconstruction of Monroe ES - playstructure.,,Access Compliance Only - NOT K-14,$0.00,11/28/2006,260 Madrid Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108445,01 108445,Frank Mccoppin Elementary School,Construction of Frank McCoppin - playstructure,,Access Compliance Only - NOT K-14,$0.00,12/5/2006,651 6th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108462,01 108462,George Moscone Elementary School,Alteration to George Moscone E.S. & Las Americas Child Development Center,#1-Certification & Close of File,School (K-12),"$457,031.88",1/24/2007,2576 Harrison Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108466,01 108466,Argonne Elementary School,"Construction of Alteration to Barrier Removal for Admin. Bldg, C.R. Bldg/s Alteration to Barrier Removal for Admin. Bldg, C.R. Bldg/s",#1-Certification & Close of File,School (K-12),"$181,620.00",1/30/2007,680 18th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108467,01 108467,Rooftop Elementary School (mayeda Campus),Alteration to Barrier Removal -C.R. + M.P. Bldg,#1-Certification & Close of File,School (K-12),"$198,909.00",1/30/2007,,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108468,01 108468,Jean Parker Elementary School,"Alteration to Barrier Removal - Admin. Bldg, C.R. Bldg/s",#1-Certification & Close of File,School (K-12),"$352,847.00",3/6/2007,840 Broadway Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108473,01 108473,Starr King Elementary School,Construction of New playground structure,,Access Compliance Only - NOT K-14,$0.00,12/15/2006,1215 Carolina Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108642,01 108642,Filipino Education Center,Construction of 2 - Relocatable C.R. Bldg/s,#1-Certification & Close of File,School (K-12),"$73,697.55",3/8/2007,824 Harrison Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108742,01 108742,Marina Middle School,"Construction of One 24'x60' relocatable CR Relocation of Five 24'x60 relocatable CR (stockpile), one 12'x40' relocatable toilet (stockpile)",#1-Certification & Close of File,School (K-12),"$513,255.00",4/4/2007,3500 Fillmore Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108852,01 108852,Filipino Education Center,"Construction of (1) two-story C R building Alteration to (E) Bldgs 1, 2 & 3",#1-Certification & Close of File,School (K-12),"$3,701,762.94",10/11/2007,824 Harrison St,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=108966,01 108966,West Portal Elementary School Repaving (sfusd),Alteration to 1-Playyard repaving & Passenger loading zone,,Access Compliance Only - NOT K-14,$0.00,,5 Lenox Way,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109013,01 109013,Monroe Elementary School-San Francisco U.s.d.,Construction of 1 - (24'x40') Relocatable C.R. Bldg. and 1-12'x40' Toilet Room Relocatable Bldg.,#1-Certification & Close of File,School (K-12),"$226,165.25",7/18/2007,171 Lisbon Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109063,01 109063,Guadalupe Elementary School-San Francisco U.s.d.,Construction of 1-Classroom Building  (Relocatable),#1-Certification & Close of File,School (K-12),"$133,313.00",8/8/2007,859 Prague Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109085,01 109085,Various Locations (san Francisco Usd),,,Access Compliance Only - NOT K-14,$0.00,,155 Appleton Ave,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109100,01 109100,Various Locations (san Francisco Usd),Alteration to Playground Equipment at various sites,,School (K-12),$0.00,,Various,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109157,01 109157,University Of California-Hastings College Of Law,Construction of Parking Structure,,Access Compliance Only - NOT K-14,$0.00,11/14/2007,399 Golden Gate Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109215,01 109215,Tule Elk Child Development Center-S.f.u.s.d.,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,1/17/2008,2110 Greenwich Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109267,01 109267,Ulloa Elementary School-S.f.u.s.d.,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,1/30/2008,2650 42nd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109345,01 109345,Jefferson Elementary School-S.f.u.s.d,Construction of 1-Exterior walkway Relocation of 3 Relocatable C.R. Bldg/s (stockpile) Alteration to 1-ADA upgrades school building and site,#1-Certification & Close of File,School (K-12),"$4,495,276.00",3/18/2008,1725 Irving Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109346,01 109346,Jefferson Child Development Center- S.f.u.s.d.,Alteration to (1) Bungalow and (1) Admin/Staff building,#1-Certification & Close of File,School (K-12),"$625,071.00",2/13/2008,1350 25th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109355,01 109355,Chinese Education Center Elementary School-S.f.u.s.d.,Alteration to 1-Classroom Building Modernization.,#1-Certification & Close of File,School (K-12),"$2,029,399.00",2/14/2008,657 Merchant Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109360,01 109360,Claire Lilenthal Elementary Schooo-S.f.u.s.d.,Alteration to (1) CR/Admin/Auditorium building + Access and Fire Upgrade,#1-Certification & Close of File,School (K-12),"$653,308.00",2/5/2008,3950 Sacramento Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109362,01 109362,Ulloa Elementary School-S.f.u.s.d.,Alteration to 1-school and PC fire alarm and ada upgrades,#1-Certification & Close of File,School (K-12),"$3,302,471.00",2/27/2008,2650 42nd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109406,01 109406,Marshall Elementary School (san Francisco Usd),Alteration to 1-Campus accessibility upgrade,#1-Certification & Close of File,School (K-12),"$2,497,262.00",2/27/2008,1575 15th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109411,01 109411,San Miguel Cdc - Playstructure,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,2/26/2008,300 Seneca Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109422,01 109422,Raphael Weil Child Development Center (sfusd),Alteration to 1-campus accessibility upgrade and elevator addition,#1-Certification & Close of File,School (K-12),"$1,688,947.00",3/4/2008,1501 O'farrell Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109434,01 109434,William Cobb E.s. (sfusd),Construction of 1-Playstructure,,Access Compliance Only - NOT K-14,$0.00,2/26/2008,2725 California Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109437,01 109437,Mission Education Center Kate Kennedy Child Development Center- S.f.u.s.d.,"Construction of 1-elevator Alteration to 1-campus accessibility upgrade, 1-classroom building, site retaining walls, and stairs",#1-Certification & Close of File,School (K-12),"$4,520,028.30",4/23/2008,1670 Noe Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109466,01 109466,June Jordan Schoolof Equity-Sfusd,Alteration to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$49,000.00",3/12/2008,325 La Grande Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109478,01 109478,Sunnyside Elementary School-S.f.u.s.d.,Alteration to Window replacement,#1-Certification & Close of File,School (K-12),"$911,133.96",4/22/2008,250 Foerster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109487,01 109487,Daniel Webster Elementary School-S.fu.s.d.,"Construction of 1-Exterior Deck, Ramp and Stairs Alteration to 2-Classroom Buildings (Relocatable)",#1-Certification & Close of File,School (K-12),"$308,319.49",4/10/2008,"465 Missouri Street, Bldg. #20 & 21",San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109492,01 109492,Sutro Elementary School-San Francisco U.s.d.,Relocation of 2-Classroom Buildings (Relocatable),#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$342,884.00",2/29/2008,235 12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109504,01 109504,Fairmount Elementary School,Relocation of 10 Classroom Buildings (Stockpile) Alteration to ADA/FLS upgrade and gen. campus-wide elect./mech. modernization.,#1-Certification & Close of File,School (K-12),"$911,556.00",5/21/2008,65 Chenery Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109505,01 109505,Ulloa Elementary School,"Alteration to 6 Relocatable interim housing.,",#1-Certification & Close of File,School (K-12),"$260,000.00",2/26/2008,2650 42nd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109519,01 109519,New Traditions  E.s.,Relocation of (3) Relocatable Classroom Bldgs. (Stockpile),#1-Certification & Close of File,School (K-12),"$130,382.00",3/13/2008,2049 Grove Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109529,01 109529,Sutro Elementary School-(part 2 Disabled Access & Fire Life Safety-S.f.u.s.d.,Construction of 1-Two-Story Covered Walkway Alteration to 1-Campus Wide ADA Upgrade,#1-Certification & Close of File,School (K-12),"$4,161,598.00",5/20/2008,235 12th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109547,01 109547,John O'connell High School Of Technology (sfusd),Alteration to 1-Theater Building,#1-Certification & Close of File,School (K-12),"$1,488,089.00",5/21/2008,2355 Folsom Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109549,01 109549,Cleveland Elementary School-S.f.u.s.d.,"Relocation of (4) Relocatable CR Bldgs (B7 to B10), Relocatable Toilet Bldg (B11)",#1-Certification & Close of File,School (K-12),"$166,531.00",4/28/2008,455 Athens Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109565,01 109565,Cleveland Elementary School -S.f.u.s.d.,"Construction of Elevator Tower Building, Trash Enclosure, ADA ramp Alteration to Campus wide ADA upgrade",#1-Certification & Close of File,School (K-12),"$5,064,097.00",6/18/2008,455 Athens Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109567,01 109567,Rooftop Elementary School-S.f.u.s.d.,Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$1,778,673.00",11/21/2008,443 Burnett Avenue,San Franciso
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109569,01 109569,Luther Burbank Middle School-S.f.u.s.d.,Reconstruction of Elevator Machinery and Controls. Alteration to Fire Alarm System.,#1-Certification & Close of File,School (K-12),"$353,297.00",4/9/2008,325 La Grande Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109608,01 109608,New Tradition E.s - Hcd Commercial Coach,Construction of 1 - Toilet Bldg - HCD Commercial Coach,#1-Certification & Close of File,School (K-12),"$50,000.00",10/8/2008,2049 Grove Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109647,01 109647,Longfellow Elementary School (sfusd),Alteration to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$172,000.00",5/1/2008,755 Morse Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109648,01 109648,Yick Wo Elementary School (sfusd),Alteration to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$283,799.83",5/1/2008,2245 Jones Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109649,01 109649,Junipero Serra Elementary School (sfusd),Alteration to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$294,789.70",5/1/2008,625 Holly Park Cir 1025-14th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109650,01 109650,Mckinkley Elementary School (sfusd),Alteration to 1-Fire Alarm upgrade,#1-Certification & Close of File,School (K-12),"$338,899.00",5/1/2008,1025 14th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109683,01 109683,Junipero Serra Elementary School-S.f.u.s.d.,Alteration to Repair of South Wall and associated roofing.,#1-Certification & Close of File,School (K-12),"$128,440.72",5/19/2008,625 Holly Park Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109694,01 109694,San Miguel Child Development Center,"Construction of (1) Ramp Relocation of (6)Classroom Buildings (Stockpile, Relocatable)+ (1) Toilet Bldg. (Stockpile, Relocatable) Alteration to Sitework",#1-Certification & Close of File,School (K-12),"$320,337.00",5/21/2008,300 Seneca Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109700,01 109700,New Traditions Elementary School-S.f.u.s.d.,Construction of (1) Steel ramp Alteration to (1) Day-care building and (1) MP/CR/Admin/Library building.  Campus-wide access and fire-sprinklers upgrade.,#1-Certification & Close of File,School (K-12),"$2,942,309.00",6/25/2008,2049 Grove Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109704,01 109704,Grattan Elementary School-S.f.u.s.d.,Construction of 1-2 story elevator Alteration to Campus for ADA upgrade,#1-Certification & Close of File,School (K-12),"$3,590,070.00",8/25/2008,165 Grattan Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109726,01 109726,Buena Vista Elementary School-S.f.u.s.d.,Alterations to 1-Campus ADA upgrade; Construction of 4-Classroom Buildings (Relocatable),#1-Certification & Close of File,School (K-12),"$4,561,062.00",5/6/2008,2641 -25th Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109762,01 109762,Lawton Elementary School-S.f.u.s.d,Alteration to (1) CR/KG/Auditorium//Admin/Cafeteria Building - campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$4,832,750.00",8/28/2008,157031st Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109809,01 109809,Willie Brown Jr. Academy-S.f.u.s.d.,Construction of 1-campus ADA upgrade w/ 2-story  Elevator Addition,,School (K-12),$0.00,1/26/2010,2055 Silver Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109891,01 109891,Alamo Elementary School-San Francisco U.s.d.,Alteration to (1) CR/Library/Admin/KG/Multi-use building + site work,#1-Certification & Close of File,School (K-12),"$5,180,557.00",10/22/2008,250 23rd Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109898,01 109898,John Muir Elementary School-San Francisco U.s.d.,Alteration to (1) CR/Admin/Auditorium/Cafeteria/Library building,#1-Certification & Close of File,School (K-12),"$3,967,438.00",4/14/2009,380 Webster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109909,01 109909,Lakeshore Elementary School-San Francisco U.s.d.,Alteration to 1-campus ADA upgrade Additions to 1-Classroom Building,#1-Certification & Close of File,School (K-12),"$5,956,940.00",10/29/2008,220 Middlefield Drive,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109932,01 109932,Dr. George Washington Carver Elementary School-San Francisco U.s.d.,Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$2,813,207.00",9/23/2008,1360 Oakdale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109934,01 109934,Sunset Elementary School-San Francisco U.s.d.,Alterations to 1-campus ADA upgrade w/elevator (Increment #1); Construction of 3-Relocatable Classroom Buildings (Increment # 2),#1-Certification & Close of File,School (K-12),"$5,644,344.16",9/17/2008,1920 -41st Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109945,01 109945,Luther Burbank Middle School-San Francisco U.s.d.,Construction of 1-Elevator Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$7,987,785.00",10/22/2008,325 La Grande Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109948,01 109948,San Miguel Child Development Center-San Francisco U.s.d.,Alteration to 1-campus ADA upgrade Additions to 1-elevator addition,#1-Certification & Close of File,School (K-12),"$4,211,926.00",10/8/2008,300 Seneca Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109965,01 109965,International Studies Of Academy At Enola Maxwell Campus,Alteration to 1-Admin/Classroom Building,#1-Certification & Close of File,School (K-12),"$501,523.44",10/9/2008,655 De Haro Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=109994,01 109994,Hoover Middle School-San Francisco U.s.d.,"Alteration to Buildings A, B, C, Gymnasium and Auditorium.",#1-Certification & Close of File,School (K-12),"$12,623,309.00",1/7/2009,2290 14th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110011,01 110011,Suset Elementary School-San Francisco U.s.d.,Relocation of 5 - Relocatable C.R. Bldg/s,#1-Certification & Close of File,School (K-12),"$196,076.00",8/6/2008,1920 41st Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110028,01 110028,Lakeshore Alternative Elementary School-San Francisco U.s.d.,Relocation of 6 - Relocatable C.R. Bldg/s,#1-Certification & Close of File,School (K-12),"$147,553.00",8/19/2008,220 Middlefield Drive,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110081,01 110081,Aptos Middle School-San Francisco U.s.d.,"Alteration to 1-Campuswide ADA upgrade for Building with Classrooms, Cafeteria, Auditorium, Library and Gymnasium",#1-Certification & Close of File,School (K-12),"$14,133,325.00",2/19/2009,105 Aptos Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110110,01 110110,Sanchez Elementary School-San Francisco U.s.d.,Construction of 1-campus ADA upgrade/ Classroom Building  (Relocatable) Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$5,297,775.00",12/19/2008,325 Sanchez Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110131,01 110131,Luther Burbank Middle School-San Francisco U.s.d.,Relocation of 8 - Relocatable C.R. Bldg/s and 1 Relocatable Toilet Bldg.,#1-Certification & Close of File,School (K-12),"$215,454.00",10/7/2008,325 La Grande Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110138,01 110138,Cabrillo Elementary School - San Francisco Usd,Construction of 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$2,795,272.00",12/4/2008,735 24th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110143,01 110143,Lafayette Elementary School-San Francisco U.s.d.,Alteration to 1-campus ADA upgrade,#1-Certification & Close of File,School (K-12),"$1,651,562.75",2/3/2009,4545 Anza Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110160,01 110160,Junipero Serra Elementary School-San Francisco U.s.d.,Alteration to 1-school building ADA upgrade and fire safety,#1-Certification & Close of File,School (K-12),"$1,419,123.00",2/4/2009,625 Holly Park Circle,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110166,01 110166,John Muir Elementary School-San Francisco U.s.d.,Construction of 1-playstructure,,Access Compliance Only - NOT K-14,$0.00,12/2/2008,380 Webster Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110173,01 110173,District Administration Building-San Francisco U.s.d.,Alteration to 1-district office ADA upgrade,,Access Compliance Only - NOT K-14,$0.00,12/9/2008,555 Franklin Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110178,01 110178,Commodore Stockton Child Development Center-San Franciso U.s.d.,Alteration to 1-Campus ADA upgrade with elevator,#1-Certification & Close of File,School (K-12),"$3,520,195.00",1/15/2009,954 Washington Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110195,01 110195,Visitacion Valley M.s.,"Alteration to 1-Site work and Classroom Building  (Relocatable), Putting Green and Driving Range.",#1-Certification & Close of File,School (K-12),"$274,808.00",4/21/2009,450 Raymond Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110196,01 110196,Mission Child Devel. Ctr.,Construction of 1-Play Structure,,Access Compliance Only - NOT K-14,$0.00,12/18/2008,2950 Mission Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110221,01 110221,Hoover Middle School-San Francisco U.s.d.,"Construction of 14-Classroom Buildings (Relocatable), 1-Toilet Building (Relocatable)",,School (K-12),"$491,935.00",12/3/2008,2290 14th Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110248,01 110248,John Mclaren Child Development Center-San Francisco U.s.d.,"Construction of 1-demolition and sitework, 1-Administration Building modular, 3-Classroom Buildings modular, 1-Multi-purpose Building modular",#1-Certification & Close of File,School (K-12),"$5,639,867.23",1/21/2009,2055 Sunnydale Avenue,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110274,01 110274,Mission Child Development Center-San Francisco U.s.d.,Alteration to 1-ADA upgrade,#1-Certification & Close of File,School (K-12),"$980,048.00",2/5/2009,2950 Mission Street,San Francisco
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=01&AppId=110279,01 110279,Junipero Serra Annex-San Francisco U.s.d.,Alterations to 4-Classroom Buildings in increment 1; Construction of 2-portables for multiuse and admin in Increment II,#1-Certification & Close of File,School (K-12),"$2,069,059.00",6/17/2009,155 Appleton Avenue,San Francisco
