Link,DSA AppId,Project Name,Project Scope,Project Cert Type,Project Type,Final Project Cost,Approved Date,Address,City
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=107954,04 107954,Mojave Mesa Elementary School,"Construction of (1) 12x40 Relo Toilet Bldg. (PC 04-104780), (1) 24x40 Relo CR Bldg. (PC 04-104778), (4) Ramps for A#57836 Relocation of (4) 24x40 CR Bldgs. (A#57836)",#1-Certification & Close of File,School (K-12),"$738,601.00",4/13/2006,15552 Wichita Rd.,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=107961,04 107961,Academy School  /  Irwin Elementary School,Construction of 1 - M.P. Bldg.,#1-Certification & Close of File,School (K-12),"$5,591,629.73",9/27/2006,14907 / 15907 So. Mojave Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=107962,04 107962,Bradley Elementary School,"Alterations to 9-Classroom Buildings (Relocatable) H1 (A#04-103307), H2 (A#04-100227), H3, H4, G3 (A#69329), G2 (A#68069), G1, A4 (A#30980), PS2 (A#04-102233), 6-Classroom Buildings A (A#11026), B, C, D, E (A#4021) & F (A#6515), 1-Toilet Building G4/G5 (A#17205), 1-Administration/Multi-Use/Classroom Building M (A#32187), 1-Parking Lot and Site Improvements",#1-Certification & Close of File,School (K-12),"$700,160.31",11/3/2006,1300 Valencia,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108066,04 108066,Pinon Hills Elementary School,Construction of 1 - Shade Structure (PC 04-104883),#1-Certification & Close of File,School (K-12),"$19,500.00",5/22/2006,878 Mono Rd.,Pinon Hills
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108138,04 108138,Rancho Verde Elementary School,Construction of (1) K.G. BLDG. 'G'; (2) SHADE STRUCTURES; SITE WORK Alteration to 1 - Admin. Bldg 'F',#1-Certification & Close of File,School (K-12),"$1,818,601.58",1/12/2007,14334 Pioneer Rd.,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108144,04 108144,Meadow Creek Elementary School,Construction of (3) 24x40 RELOC CR BLDGS PC-04-104778,#1-Certification & Close of File,School (K-12),"$138,500.00",6/26/2006,34450 Stonewood Dr.,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108176,04 108176,Valley Of Enchantment Elementary School,"Construction of 1 - Relocatable Toilet Bldg. Bldg (PC 04-104800) Relocation of 4 - Relocatable C.R. Bldg/s ( A# 65838,50346, 55745)",#1-Certification & Close of File,School (K-12),"$756,718.00",7/18/2006,22836 Fir Lane,Crestline
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108177,04 108177,Green Tree East Elementary School,Construction of 4 CR LDGS PC4-104778; 2 TOILET BLDGS PC4-104780;,#1-Certification & Close of File,School (K-12),"$802,537.00",7/20/2006,17246 Gibralter Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108180,04 108180,Puesta Del Sol Elementary,Construction of 4 CR BLDGS PC4-104788; 1 TOILET BLDG PC4-1047801; ALL RELOS; SITEWORK;,#1-Certification & Close of File,School (K-12),"$993,785.06",9/15/2006,15887 Academy Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108249,04 108249,Sitting Bull Elementary School,Construction of (2) C.R. BLDG; SITE WORK,#1-Certification & Close of File,School (K-12),"$2,416,639.10",3/2/2007,19355 Sitting Bull Rd.,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108250,04 108250,Sitting Bull Middle School,"Construction of (2) C.R. BLDG.,  (1) Toilet Bldg.,  SITE WORK",#1-Certification & Close of File,School (K-12),"$2,819,869.35",3/2/2007,19445 Sitting Bull Rd.,Apple Valley
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108272,04 108272,Upland High School,"Construction of Quad Walkways, Ramps, Planters, Parking Area D",#1-Certification & Close of File,School (K-12),"$1,645,041.07",10/17/2006,565 W. 11th. Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108282,04 108282,Silverado High School,"Construction of 8-Classroom Buildings (Relocatable, PC#04-104778), 1-Toilet Building (Relocatable, PC#04-104780), 1-Concrete Ramp/Stairs",DSA 301P Notification of Requirement for Certification,School (K-12),"$1,065,250.00",9/10/2006,14048 Cobalt Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108337,04 108337,Victor Valley Jr. High School,"Construction of 1-Retaining Walls, 6-Classroom Buildings (Relocatable, 24x40, PC#04-104778), 1-Classroom Building  (Relocatable, 40x48, PC#04-104778)",DSA 301P Notification of Requirement for Certification,School (K-12),"$1,672,003.43",7/23/2007,16925 Forrest Ave.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108349,04 108349,Eagle Summit Community Day School,"Construction of 4 - Relocatable C.R. Bldg/s (1-PC 04-104778, 3-PC 04-104780), 1 - Relocatable Toilet Bldg. (PC 04-104780)",#1-Certification & Close of File,School (K-12),"$1,453,277.00",10/12/2006,3850 Trinity Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108380,04 108380,Goodwill Education Center (aka University Preparatory),Construction of 1-Gymnasium Building (111x143),#1-Certification & Close of File,School (K-12),"$3,470,696.61",5/18/2007,13853 Seneca Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108424,04 108424,Academy Elementary School,"Construction of 1 - Entry Hall for Bldg C Alteration to 2 - Admin. Bldg 'b', 'C' (A# 5841: 9109), Sitework.",#1-Certification & Close of File,School (K-12),"$1,347,890.11",5/22/2007,15907 S. Mojave Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108447,04 108447,Arrowhead Elementary School,"Construction of 1-Administration, Library, Multipurpose and Kitchen Building; 2 –  Classroom Buildings and Site work",,School (K-12),$0.00,6/1/2007,West Of Arrowhead Dr. & South Of Warrick Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108491,04 108491,Elementary School # 8  /  Yucaipa-Calimesa Jt. Usd.,"Construction of 1 - Admin. Bldg 'A', 1 - K.G. Bldg 'B', 4 - C.R. Bldg/s 'C', 'D', 'E', 'H',, 1 - M.P. Bldg 'F', 1 - Library Bldg 'G', 1 - Lunch Shelter, 1- Shade Struct, Walkway Covers and Sitework.",#1-Certification & Close of File,School (K-12),"$20,393,836.50",7/17/2007,Cramer Rd.,Yucaipa
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108538,04 108538,Sierra Vista Elementary School,Construction of 1 - Sitework (for playground equipment),#1-Certification & Close of File,School (K-12),"$15,005.75",1/25/2007,253 E. 14th. Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108543,04 108543,Palm Avenue Elementary School,Construction of 2-adjacent Shade Structures (PC 04-105869),#1-Certification & Close of File,School (K-12),"$48,124.00",2/21/2007,6565 Palm Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108595,04 108595,Magnolia Elementary School,"Alteration to C.R. BLDGS B,C, AND E ( ALL A-22390) , CAF/ADMIN/TOILET BLDG E (A-23786)",#1-Certification & Close of File,School (K-12),"$402,213.61",4/6/2007,465 W. 15th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108603,04 108603,Park View Elementary School,Construction of 1-Multi-purpose Building,#1-Certification & Close of File,School (K-12),"$4,083,680.66",10/2/2007,13427 Cahuenga Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108621,04 108621,Upland Elementary School,Alteration to AUDITORIUM BLDG A (A-2479),#1-Certification & Close of File,School (K-12),"$389,685.06",5/4/2007,601 N. Fifth Ave.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108624,04 108624,Arroyo Valley High School,Construction of 2-Bleachers (outdoor) 40 ft x 51 ft  and  54 ft x 51 ft  AND ACCESS RAMPS,#1-Certification & Close of File,School (K-12),"$426,378.75",1/8/2008,1881 W. Baseline,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108684,04 108684,Newberry Springs Elementary School,Alteration to BLDG 'H'(A-2348)& BLDG'C'(A-12698),#1-Certification & Close of File,School (K-12),"$123,582.00",8/10/2007,33713 Newberry Rd.,Newberry Springs
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108686,04 108686,Hook Park  /  Victor Valley Union H. S. District,Construction of : 1-70' Cell Tower; 1-CMU Fence (at Eqpt. Bldg.),,School (K-12),$0.00,,14973 Joshua Street,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108712,04 108712,Arroyo Valley High School,Alteration to existing track and football field (a#04-102731),,School (K-12),$0.00,,1881 W. Baseline Rd.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108733,04 108733,Wrightwood Elementary School,"Alterations to 1-Administration Building 100, 1-Classroom Building 400; Construction of 1-Relocatable Administration Building & Site Improvements",#1-Certification & Close of File,School (K-12),"$806,551.00",6/29/2007,1175 State Hwy. 2,Wrightwood
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108734,04 108734,Galileo 101 Elementary School,"Alteration to : 1-72'x40' Relo CR Bldg. (04-107223) [Convert CR Bldg. B West to Kitchen, and new fire sprinkler system to Bldg. B East & West]",#1-Certification & Close of File,School (K-12),"$425,824.46",7/24/2007,17000 Silica Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108747,04 108747,Hook Park,"Construction of 1-Light/Telecom Pole and Equipment, 6- light Poles",,School (K-12),$0.00,,14973 Joshua St.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108859,04 108859,Upland Jr. High School,"Additions to Building D, new covered queuing line",,School (K-12),$0.00,,444 E. 11th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108864,04 108864,Upland Aquatic Center /  Upland Usd,"Alteration to 1 - Gymnasium Bldg 'P' , 1 - Pool Equipment Bldg '  '",#1-Certification & Close of File,School (K-12),$0.00,11/14/2007,565 W. 11th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108921,04 108921,Pioneer Jr. High School,"Construction of 1 - Shade Structure/s, (PC A#03-106747, #304) Additions to New Site work (E) Bldg. F (A#23818)",#1-Certification & Close of File,School (K-12),"$35,000.00",9/13/2007,245 W. 18th.st.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108924,04 108924,Susie Matthews Academy,"Construction of 2-Classroom Buildings (Relocatable, PC#04-105411)",DSA 301P Notification of Requirement for Certification,School (K-12),"$420,123.00",8/16/2007,16500 Mojave Dr.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108957,04 108957,North Verdemont Elementary School,Construction of 1-SDC Classroom Building (PC#04-104428),#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$1,899,741.78",4/4/2008,3555 Meyers Rd.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108958,04 108958,Rio Vista Elementary School,Construction of : (1) Three-Classroom SDC Building (PC# 04-104428),#1-Certification & Close of File,School (K-12),"$1,890,194.90",11/2/2007,1451 California Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108959,04 108959,Roosevelt Elementary School,"Construction of 1-SDC Classroom Building (PC#04-104428), 2-Ramps (Relocatable, PC#04-104426); Relocation of 2-Classroom Buildings D1 & D2 (Relocatable, A#52393)",#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$1,949,793.76",2/29/2008,1554 North Garner Ave.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108960,04 108960,Hunt Elementary School,"Construction of :  1 - C.R. Bldg. (SDC) [PC 04-104428, Rev. #2], Site Work.",#1-Certification & Close of File,School (K-12),"$1,929,139.73",11/9/2007,1342 Pumalo St.,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108961,04 108961,Bradley Elementary School,Construction of 1 - SDC C.R. Bldg (PC# 04-104428),#1-Certification & Close of File,School (K-12),"$1,849,718.68",11/9/2007,1300 Valencia Ave.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108962,04 108962,Highland Pacific Elementary School,Construction of : (1) Three-Classroom SDC Building (PC# 04-104428),#1-Certification & Close of File,School (K-12),"$1,809,579.85",11/2/2007,3340 E. Pacific Ave.,Highland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108963,04 108963,Cypress Elementary School,Construction of SDC C.R. BLDG. ( PC 04-104428),#1-Certification & Close of File,School (K-12),"$1,836,200.93",11/9/2007,26825 Cypress Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108981,04 108981,Quail Valley Middle School,"Construction of 8-Classroom Buildings (Relocatable, 24x40), 1-Toilet Building (Relocatable, 12x40) and associated sitework",#1-Certification & Close of File,School (K-12),"$1,448,549.00",8/23/2007,10050 Arrowhead Rd.,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=108998,04 108998,Green Tree East Elementary School,Construction of 1-Marquee Sign,DSA 301P Notification of Requirement for Certification,School (K-12),$0.00,8/30/2007,17246 Gibralter Dr.,Victoville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109000,04 109000,Tiefort View Intermediate School,Construction of : (1) New Sign,#1-Certification & Close of File,School (K-12),"$16,000.00",8/30/2007,8700 Anzio,Fort Irwin
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109052,04 109052,Citrus Elementary School,"Alteration to 1-M.P./Classroom Building (A04-101707, A-23738)",#1-Certification & Close of File,School (K-12),"$79,752.08",4/4/2008,925 West 7th. Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109071,04 109071,Rio Vista Elementary School,Construction of 1-40x48 Classroom Building  (Relocatable) (PC#02-107201),#1-Certification & Close of File,School (K-12),"$241,228.45",10/11/2007,1451 California Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109085,04 109085,Pioneer Jr. High School,Construction of Alteration to 1-Classroom Building G (A04-101780) Alteration to 1-Classroom Building G (A04-101780),#1-Certification & Close of File,School (K-12),"$144,119.70",11/27/2007,254 W. 18th.st.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109086,04 109086,Valencia Elementary School,Alteration to 1-Classroom Building D (A04-104688),#1-Certification & Close of File,School (K-12),"$98,278.34",11/27/2007,254 W 18th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109150,04 109150,Silverado High School,Construction of 2- Classroom Buildings 750 and 850,#1-Certification & Close of File,School (K-12),"$2,795,861.66",4/18/2008,14045 Topaz Rd.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109175,04 109175,Upland High School,"Alteration to 2-Administration Building A, Classroom Bldg B/C (A 11803) Additions to 1-Administration Building A",#1-Certification & Close of File,School (K-12),"$922,313.53",3/7/2008,565 West 11th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109199,04 109199,Site #6 Elementary School / Snowline Jusd,"Construction of 1-ADMIN BLDG 100, 1-M.P. BLDG 200, 1-K.G BLDG 300A, 1-K.G. BLDG 300B, 1-C.R./TOILET BLDG 400, 1-COMPUTER LAB/LIB BLDG 500, 5-RELOCATABLE C.R BLDGS GROUPS:A,B,C,D,E( EA. GROUP WITH 5 PC 04-104778 BLDGS), 4-Shade Structures: #1,2,3 AND 4  27.5ftx 32.5 ft ea.( PC 04-104883), 1-RELOCATABLE C.R BLDGS GROUP F( GROUP WITH 3 PC 04-104778 BLDGS), 1-SITE WORK WITH PAVING,PARKING LOTS AND PLAYGROUNDS, 4-Ball Walls (PC 03-106616)",,School (K-12),$0.00,3/10/2009,11220 Manzano Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109239,04 109239,Baldy View Elementary School,Alteration to 1-Classroom Building (F - A 14579),#1-Certification & Close of File,School (K-12),"$92,573.00",3/4/2008,979 West 11th. Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109240,04 109240,Cabrillo Elementary School,Alteration to 1-Classroom Building (D - A26694),#1-Certification & Close of File,School (K-12),"$87,621.00",3/4/2008,1562 W. 11th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109241,04 109241,Foothill Knolls Elementary School,"Alteration to 1-Classroom Building  (22, Relocatable, A04-102742)",#1-Certification & Close of File,School (K-12),"$90,184.00",3/4/2008,1245 Veterans Ct.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109242,04 109242,Magnolia Elementary School,Alteration to 1-Classroom Building 'D'( A22390),#1-Certification & Close of File,School (K-12),"$77,860.00",3/4/2008,465 W. 15th. St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109243,04 109243,Sycamore Elementary School,Alteration to 1-Classroom Building 'D'( A24906),#1-Certification & Close of File,School (K-12),"$97,081.00",3/4/2008,1075 W. 13th St.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109244,04 109244,Sierra Vista Elementary School,Alteration to 1-Classroom Building 'G' ( A17329),#1-Certification & Close of File,School (K-12),"$119,504.00",3/4/2008,253 East 14th. Street,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109245,04 109245,Upland Elementary School,Alteration to 1-Classroom Building 'B'( A 2479),#1-Certification & Close of File,School (K-12),"$73,614.00",3/4/2008,601 North 5th Ave.,Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109291,04 109291,Lincoln Ii - South Elementary School # 52,"Construction of 1-Off-Site Work, 1-Multi-purpose Building Additions to 1-Multi-purpose Building",#1-Certification & Close of File,School (K-12),"$1,016,958.60",10/10/2008,South East Corner Of Mtn. View Ave. And 8th. St.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109373,04 109373,Little Mountain Elementary School,"Construction of (1)2 STORY C.R.BLDG PC-04-104612,(2)1 STORY C.R.BLDGS(A-01-108292),(2) ADMIN BLDGS(A-01-108285),(2)KINDERGARTEN BLDGS (A-01-108285),(2)LUNCH SHEATERS(A-106667),(1)RESTRM BLDG A-01-105545",#1-Certification & Close of File,School (K-12),"$10,974,435.00",5/14/2008,Little Mountain & Kendall Dr.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109374,04 109374,Middle College High School,"Construction of 1-Administration Building, 1-Classroom Building, 1-Classroom Building, 1-Science Building, 2-Lunch Shelters",#1-Certification & Close of File,School (K-12),"$15,399,235.00",5/14/2008,Huff St. & Eureka Ave.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109390,04 109390,District Warehouse & Central Kitchen / Snowline Jt.usd,"Construction of 1-Warehouse / Kitchen Bldg. (F), Utility Infrastructure and Street Improvement",,School (K-12),$0.00,2/3/2009,Greystone Road,Phelan
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109391,04 109391,Middle School #3,"Construction of 1-Building A1 - Administration & Library, 1-Building A2 - Multi-purpose, 1-Building B - Science, 1-Building C - Gymnasium, 1-Building D - 2 Story Modular Classrooms, 1-Building E - Toilets, Shade structures (2) & sitework",,School (K-12),$0.00,4/20/2009,Belflower St.,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109402,04 109402,Victor Valley High School,Construction of 1-72 FT X  60 FT Fitness Center Relocatable Building,#1-Certification & Close of File,School (K-12),"$1,371,679.35",11/26/2008,16500 Mojave Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109421,04 109421,Lomitas Elementary School,Construction of 1-Toilet Bldg (Relocatable 12 x 40)(PC 04-104780),#1-Certification & Close of File,School (K-12),"$122,900.00",3/6/2008,12571 First Avenue,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109474,04 109474,Green Tree Elementary School,Construction of 1-Fire Alarm upgrade Campus Wide,#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$118,200.00",4/10/2008,17246 Gibraltar,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109499,04 109499,Rodriguez Prep Academy,"Construction of 2-Lockerroom Buildings (Relocatable) (Modify PC 04-104778), 1-Toilet Building (Relocatable) (PC 04-104780)",#2-Certification & Close of File Per EDU Code 17315(b) OR 81147(b),School (K-12),"$393,566.75",4/17/2008,1985 N. Guthrie Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109508,04 109508,Silverado High School,"Construction of , 1 - Relocatable Locker/Shower Bldg, Sitework.",#1-Certification & Close of File,School (K-12),"$2,503,962.05",10/8/2008,14045 Topaz Road,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109530,04 109530,Middle College High School  ( Phase 2 )  /  San Bernardino City Usd,"Construction of 1-Library Building '6', 1-Food Service/Locker Building '7', 1-Multi-purpose Building '8', Sitework.",#1-Certification & Close of File,School (K-12),"$7,308,886.00",7/29/2008,Huff Street & Eureka Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109531,04 109531,Little Mountain Elementary School ( Phase 2 ),"Construction of , 1 - M.P. Bldg '7', 1 - Food Servic Bldg '7', 1 - Library Bldg '8', Sitework.",#1-Certification & Close of File,School (K-12),"$7,947,005.00",7/29/2008,Little Mtn. & Kendakk Dr.,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109538,04 109538,Lytle Creek Elementary School,Relocation of 2-24'x40' Classroom Buildings (Relocatable) (PC02-101236 / Stockpile 02-102873) & Fire hydrant.,#1-Certification & Close of File,School (K-12),"$257,008.01",6/17/2008,275 South K Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109539,04 109539,Burbank Elementary School,Relocation of 1-24x40 Classroom Building  (Relocatable) (PC#02-101837 / Stockpile 02-102043) & Fire Hydrant.,#1-Certification & Close of File,School (K-12),"$167,299.17",6/17/2008,198 W Mill Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109540,04 109540,Warm Springs Elementary School,"Relocation of 1-Classroom Building  (Relocatable, 24x40, Stockpile A#61172)",,School (K-12),"$276,119.77",6/17/2008,7497 Sterling Avenue,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109541,04 109541,Wilson Elementary School,"Relocation of 4-24'x40' Classroom Buildings (Relocatable) (PC#57, Stockpile #52350)",#1-Certification & Close of File,School (K-12),"$227,967.70",6/17/2008,2894 Belle Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109542,04 109542,Cypress Elementary School,"Relocation of 2-Classroom Buildings (Relocatable, 24x40, A#01-100789)",,School (K-12),"$245,418.44",6/17/2008,26825 Cypress Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109545,04 109545,Vista Verde Elementary School,"Construction of 2-36x40 Classroom Building  (Relocatable) (PC04-104778), 1-27'-6 lunch Shelter & sitework",#1-Certification & Close of File,School (K-12),"$452,728.00",5/5/2008,13403 Vista Verde Drive,Victorville
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109546,04 109546,Various: San Bernardino Hs; Vermont Es,"Relocation of 4-Classroom Buildings24'x40' (Relocatable) (PC04-101419 / Stockpile 04-101767), 4-Classroom Buildings24'x40' (Relocatable) (PC 156 / Stockpile 55969)",#1-Certification & Close of File,School (K-12),"$430,220.51",5/8/2008,1850 North E Street,San Bernardino
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109547,04 109547,Various / Upland Usd,"Construction of : EXTERIOR SECURITY UPGRADES AT:  BALDY VIEW ES (WALKWAY AND FENCING), CABRILLO ES (FENCING, GATES AND CAMERA SYSTEM), PIONEER JHS (RAMP, FENCING AND GATES), SIERRA VISTA ES (GATES AND FENCING); SYCAMORE ES (GATES AND FENCING). Alteration to : INTERIOR STOREFRONT DOORWAYS AT: UPLAND ES (ADMIN BLDG.C, A2479), AND UPLAND JHS (ADMIN/GYM/LIBRARY/CR BLDG.E, A29275).  EXTERIOR DOORWAY AT PIONEER JH (BLDG.A, A04-106763).",#1-Certification & Close of File,School (K-12),"$513,397.99",5/2/2008,Various Sites (see Notes Below),Upland
https://www.apps2.dgs.ca.gov/dsa/tracker/ApplicationSummary.aspx?OriginId=04&AppId=109548,04 109548,Upland High School,Construction of : Parking Lot Alteration to :  (E) Parking Lot,#1-Certification & Close of File,School (K-12),"$497,952.19",5/1/2008,565 W. 11th Street,Upland
